solver,timeout_seconds,year,category,instance_name,cost
nuwls_bandhs,60,2022,ms,GenHyperTW_par8-5-c.wcnf,10.0
nuwls_bandhs,60,2022,ms,GenHyperTW_uf20-050.wcnf,6.0
nuwls_bandhs,60,2022,ms,GenHyperTW_s208.wcnf,15.0
nuwls_bandhs,60,2022,ms,GreeceWesternGreeceUniversityInstance4.xml.wcnf,164.0
nuwls_bandhs,60,2022,ms,MLI.ionosphere_train_1_DNF_4_1.wcnf,23.0
nuwls_bandhs,60,2022,ms,MLI.twitter_train_1_CNF_4_1.wcnf,1996.0
nuwls_bandhs,60,2022,ms,MinFill_R0_mulsol.i.5.wcnf,770.0
nuwls_bandhs,60,2022,ms,MinFill_R0_myciel5.wcnf,197.0
nuwls_bandhs,60,2022,ms,MinFill_R0_queen6_6.wcnf,234.0
nuwls_bandhs,60,2022,ms,MinFill_R0_queen11_11.wcnf,4626.0
nuwls_bandhs,60,2022,ms,MinFill_R0_myciel7.wcnf,4283.0
nuwls_bandhs,60,2022,ms,MinFill_R0_queen7_7.wcnf,510.0
nuwls_bandhs,60,2022,ms,MinFill_R3_miles750.wcnf,1915.0
nuwls_bandhs,60,2022,ms,MinFill_R4_miles500.wcnf,1364.0
nuwls_bandhs,60,2022,ms,TWComp_myciel5_N47.wcnf,20.0
nuwls_bandhs,60,2022,ms,Q6_YESNO_1.wcnf,inf
nuwls_bandhs,60,2022,ms,Q12_OPTIONS_1.wcnf,inf
nuwls_bandhs,60,2022,ms,TWComp_queen5_5_N25.wcnf,18.0
nuwls_bandhs,60,2022,ms,ann.formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree.wcnf,120.0
nuwls_bandhs,60,2022,ms,aus.formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree.wcnf,73.0
nuwls_bandhs,60,2022,ms,bip.maxcut-140-630-0.7-13.wcnf,169.0
nuwls_bandhs,60,2022,ms,bip.maxcut-140-630-0.7-37.wcnf,170.0
nuwls_bandhs,60,2022,ms,bip.maxcut-140-630-0.7-42.wcnf,161.0
nuwls_bandhs,60,2022,ms,australian.wcnf,inf
nuwls_bandhs,60,2022,ms,bip.maxcut-140-630-0.7-44.wcnf,163.0
nuwls_bandhs,60,2022,ms,bip.maxcut-140-630-0.8-24.wcnf,165.0
nuwls_bandhs,60,2022,ms,bupa.wcnf,300.0
nuwls_bandhs,60,2022,ms,YOUTUBE.wcnf,95080.0
nuwls_bandhs,60,2022,ms,car.formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree.wcnf,152.0
nuwls_bandhs,60,2022,ms,cleveland.wcnf,533.0
nuwls_bandhs,60,2022,ms,bre-res-str.formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree.wcnf,59.0
nuwls_bandhs,60,2022,ms,car.formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree.wcnf,242.0
nuwls_bandhs,60,2022,ms,cnf_10.wcnf,137.0
nuwls_bandhs,60,2022,ms,cnf_12.wcnf,142.0
nuwls_bandhs,60,2022,ms,cnf_small.wcnf,55.0
nuwls_bandhs,60,2022,ms,cra-scp.scpclr13_maxsat.wcnf,23.0
nuwls_bandhs,60,2022,ms,colic.wcnf,234.0
nuwls_bandhs,60,2022,ms,cra-scp.scpcyc10_maxsat.wcnf,1842.0
nuwls_bandhs,60,2022,ms,cellda_x_12.wcnf,inf
nuwls_bandhs,60,2022,ms,cellda_x_10.wcnf,inf
nuwls_bandhs,60,2022,ms,data.135.wcnf,103.0
nuwls_bandhs,60,2022,ms,data.243.wcnf,198.0
nuwls_bandhs,60,2022,ms,cellda_y_10.wcnf,inf
nuwls_bandhs,60,2022,ms,data.405.wcnf,336.0
nuwls_bandhs,60,2022,ms,d4.wcnf,6316.0
nuwls_bandhs,60,2022,ms,data.729.wcnf,637.0
nuwls_bandhs,60,2022,ms,dim.MANN_a9.clq.wcnf,422.0
nuwls_bandhs,60,2022,ms,dim.brock400_3.clq.wcnf,238.0
nuwls_bandhs,60,2022,ms,dim.brock400_4.clq.wcnf,249.0
nuwls_bandhs,60,2022,ms,dim.hamming10-4.clq.wcnf,319.0
nuwls_bandhs,60,2022,ms,dim.hamming8-2.clq.wcnf,441.0
nuwls_bandhs,60,2022,ms,ecoli.wcnf,632.0
nuwls_bandhs,60,2022,ms,extension-enforcement_non-strict_stb_150_0.1_2_8_2.wcnf,12.0
nuwls_bandhs,60,2022,ms,extension-enforcement_non-strict_stb_200_0.05_1_10_0.wcnf,8.0
nuwls_bandhs,60,2022,ms,extension-enforcement_non-strict_stb_200_0.05_1_10_1.wcnf,20.0
nuwls_bandhs,60,2022,ms,extension-enforcement_non-strict_stb_200_0.05_3_10_0.wcnf,14.0
nuwls_bandhs,60,2022,ms,gen_add_4_carry_33.wcnf,188.0
nuwls_bandhs,60,2022,ms,extension-enforcement_non-strict_stb_200_0.05_4_10_4.wcnf,12.0
nuwls_bandhs,60,2022,ms,extension-enforcement_non-strict_stb_200_0.1_2_10_1.wcnf,8.0
nuwls_bandhs,60,2022,ms,gen_mult_4_5_9999.wcnf,197.0
nuwls_bandhs,60,2022,ms,gen_mult_4_6_991.wcnf,135.0
nuwls_bandhs,60,2022,ms,gen_mult_4_7_991.wcnf,160.0
nuwls_bandhs,60,2022,ms,gen_mult_5_5_399.wcnf,2293.0
nuwls_bandhs,60,2022,ms,gen_mult_5_5_991.wcnf,232.0
nuwls_bandhs,60,2022,ms,hea.formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree.wcnf,52.0
nuwls_bandhs,60,2022,ms,hyp.formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree.wcnf,102.0
nuwls_bandhs,60,2022,ms,lam.20-100-frag12-0.wcnf,49.0
nuwls_bandhs,60,2022,ms,lam.20-100-frag12-56.wcnf,49.0
nuwls_bandhs,60,2022,ms,lam.20-100-frag12-45.wcnf,51.0
nuwls_bandhs,60,2022,ms,indo.wcnf,inf
nuwls_bandhs,60,2022,ms,lam.20-100-lambda100-59.wcnf,78.0
nuwls_bandhs,60,2022,ms,lam.20-100-lambda100-53.wcnf,75.0
nuwls_bandhs,60,2022,ms,lam.20-100-lambda100-89.wcnf,79.0
nuwls_bandhs,60,2022,ms,lam.20-100-frag12-79.wcnf,52.0
nuwls_bandhs,60,2022,ms,lam.20-100-lambda100-95.wcnf,79.0
nuwls_bandhs,60,2022,ms,lam.20-100-p100-72.wcnf,83.0
nuwls_bandhs,60,2022,ms,lam.20-100-p100-55.wcnf,82.0
nuwls_bandhs,60,2022,ms,lam.20-100-p100-86.wcnf,84.0
nuwls_bandhs,60,2022,ms,liver-disorder.wcnf,333.0
nuwls_bandhs,60,2022,ms,lym.formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree.wcnf,27.0
nuwls_bandhs,60,2022,ms,lam.20-100-p100-97.wcnf,85.0
nuwls_bandhs,60,2022,ms,max.uaq-max-np-nr200-np700-rpp5-nc50-n8-t3-plb10-n5.wcnf,7.0
nuwls_bandhs,60,2022,ms,max.uaq-max-nr-nr160-np400-rpp5-nc50-n8-t3-plb10-n7.wcnf,6.0
nuwls_bandhs,60,2022,ms,max.uaq-max-nr-nr70-np400-rpp5-nc50-n8-t3-plb10-n7.wcnf,72.0
nuwls_bandhs,60,2022,ms,mes.atcoss_mesat_04.wcnf,inf
nuwls_bandhs,60,2022,ms,mes.atcoss_mesat_05.wcnf,inf
nuwls_bandhs,60,2022,ms,mes.atcoss_mesat_10.wcnf,inf
nuwls_bandhs,60,2022,ms,ms_100_20_20-0.wcnf,inf
nuwls_bandhs,60,2022,ms,ms_200_20_12-1.wcnf,inf
nuwls_bandhs,60,2022,ms,ms_100_40_10-0.wcnf,inf
nuwls_bandhs,60,2022,ms,ms_200_10_40-0.wcnf,inf
nuwls_bandhs,60,2022,ms,meltdown_min.wcnf,inf
nuwls_bandhs,60,2022,ms,ms_200_20_20-8.wcnf,inf
nuwls_bandhs,60,2022,ms,ms_200_22_20-3.wcnf,inf
nuwls_bandhs,60,2022,ms,ms_150_10_40-0.wcnf,inf
nuwls_bandhs,60,2022,ms,ms_200_22_20-0.wcnf,inf
nuwls_bandhs,60,2022,ms,ms_200_6_20-0.wcnf,inf
nuwls_bandhs,60,2022,ms,mul_8_11.wcnf,81.0
nuwls_bandhs,60,2022,ms,mul_8_13.wcnf,93.0
nuwls_bandhs,60,2022,ms,mul_8_14.wcnf,75.0
nuwls_bandhs,60,2022,ms,ms_250_20_20-0.wcnf,inf
nuwls_bandhs,60,2022,ms,mul_8_9.wcnf,42.0
nuwls_bandhs,60,2022,ms,mus.formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree.wcnf,inf
nuwls_bandhs,60,2022,ms,normalized-test4.pi.opb.msat.wcnf,94.0
nuwls_bandhs,60,2022,ms,navigation_5x5_10.wcnf,inf
nuwls_bandhs,60,2022,ms,pesp_18Min.wcnf,483.0
nuwls_bandhs,60,2022,ms,navigation_5x5_8.wcnf,inf
nuwls_bandhs,60,2022,ms,pesp_5min.wcnf,91.0
nuwls_bandhs,60,2022,ms,navigation_5x5_9.wcnf,inf
nuwls_bandhs,60,2022,ms,pri.formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree.wcnf,54.0
nuwls_bandhs,60,2022,ms,ram_k3_n19.ra0.wcnf,75.0
nuwls_bandhs,60,2022,ms,ram_k4_n18.ra0.wcnf,9.0
nuwls_bandhs,60,2022,ms,ran-scp.scp43_maxsat.wcnf,38.0
nuwls_bandhs,60,2022,ms,ran-scp.scp47_maxsat.wcnf,38.0
nuwls_bandhs,60,2022,ms,ran-scp.scp48_maxsat.wcnf,38.0
nuwls_bandhs,60,2022,ms,ran-scp.scp510_maxsat.wcnf,35.0
nuwls_bandhs,60,2022,ms,ran-scp.scp58_maxsat.wcnf,35.0
nuwls_bandhs,60,2022,ms,ran-scp.scp59_maxsat.wcnf,35.0
nuwls_bandhs,60,2022,ms,ran-scp.scp61_maxsat.wcnf,21.0
nuwls_bandhs,60,2022,ms,ran-scp.scp65_maxsat.wcnf,21.0
nuwls_bandhs,60,2022,ms,ran-scp.scpnre1_maxsat.wcnf,19.0
nuwls_bandhs,60,2022,ms,ran-scp.scpnrf4_maxsat.wcnf,12.0
nuwls_bandhs,60,2022,ms,ran-scp.scpnrf5_maxsat.wcnf,12.0
nuwls_bandhs,60,2022,ms,ran-scp.scpnrg1_maxsat.wcnf,72.0
nuwls_bandhs,60,2022,ms,ran-scp.scpnrh1_maxsat.wcnf,41.0
nuwls_bandhs,60,2022,ms,ran.max_cut_60_600_4.asc.wcnf,213.0
nuwls_bandhs,60,2022,ms,ran.max_cut_60_600_9.asc.wcnf,218.0
nuwls_bandhs,60,2022,ms,rev66-14.wcnf,inf
nuwls_bandhs,60,2022,ms,ran-scp.scpnrh5_maxsat.wcnf,40.0
nuwls_bandhs,60,2022,ms,rev66-16.wcnf,inf
nuwls_bandhs,60,2022,ms,rev66-20.wcnf,inf
nuwls_bandhs,60,2022,ms,rsdecoder-problem.dimacs_41.filtered.wcnf,2.0
nuwls_bandhs,60,2022,ms,rsdecoder1_blackbox_KESblock-problem.dimacs_30.filtered.wcnf,58.0
nuwls_bandhs,60,2022,ms,soy.formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree.wcnf,79.0
nuwls_bandhs,60,2022,ms,sbox_8.wcnf,inf
nuwls_bandhs,60,2022,ms,str.p_hat1000-1.clq.wcnf,990.0
nuwls_bandhs,60,2022,ms,str.p_hat700-3.clq.wcnf,638.0
nuwls_bandhs,60,2022,ms,spl.formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree.wcnf,inf
nuwls_bandhs,60,2022,ms,sug.atcoss_sugar_04.wcnf,inf
nuwls_bandhs,60,2022,ms,sug.atcoss_sugar_05.wcnf,inf
nuwls_bandhs,60,2022,ms,spectre_min.wcnf,inf
nuwls_bandhs,60,2022,ms,sug.atcoss_sugar_10.wcnf,inf
nuwls_bandhs,60,2022,ms,sug.atcoss_sugar_15.wcnf,inf
nuwls_bandhs,60,2022,ms,sug.atcoss_sugar_18.wcnf,inf
nuwls_bandhs,60,2022,ms,sysadmin_4_4.wcnf,inf
nuwls_bandhs,60,2022,ms,sysadmin_5_3.wcnf,inf
nuwls_bandhs,60,2022,ms,sysadmin_5_4.wcnf,inf
nuwls_bandhs,60,2022,ms,tic.formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree.wcnf,230.0
nuwls_bandhs,60,2022,ms,uaq-ppr-nr200-nc66-n5-k2-rpp4-ppr14-plb100.wcnf,68.0
nuwls_bandhs,60,2022,ms,uaq-ppr-nr200-nc66-n5-k2-rpp6-ppr10-plb100.wcnf,67.0
nuwls_bandhs,60,2022,ms,uaq-ppr-nr200-nc66-n5-k2-rpp6-ppr7-plb100.wcnf,67.0
nuwls_bandhs,60,2022,ms,unw.MultiDay_2.wcnf,118164.0
nuwls_bandhs,60,2022,ms,unw.MultiDay_3.wcnf,155233.0
nuwls_bandhs,60,2022,ms,unw.SingleDay_15.wcnf,25892.0
nuwls_bandhs,60,2022,ms,unw.SingleDay_3.wcnf,9449.0
nuwls_bandhs,60,2022,ms,unw.MultiDay_4.wcnf,187921.0
nuwls_bandhs,60,2022,ms,unw.Subnetwork_7.wcnf,6393.0
nuwls_bandhs,60,2022,ms,unw.SingleDay_37.wcnf,82390.0
nuwls_bandhs,60,2022,ms,unw.Subnetwork_9.wcnf,7902.0
nuwls_bandhs,60,2022,ms,wcn.heart_train_6_DNF_3_1.wcnf,42.0
nuwls_bandhs,60,2022,ms,wb_4m8s-problem.dimacs_47.filtered.wcnf,36.0
nuwls_bandhs,60,2022,ms,wcn.ionosphere_train_8_CNF_4_1.wcnf,21.0
nuwls_bandhs,60,2022,ms,wcn.ionosphere_train_8_DNF_5_1.wcnf,23.0
nuwls_bandhs,60,2022,ms,wcn.tictactoe_train_7_DNF_4_1.wcnf,146.0
nuwls_bandhs,60,2022,ms,wcn.toms_test_4_CNF_3_1.wcnf,80.0
nuwls_bandhs,60,2022,ms,wei.MultiDay_1_weighted.wcnf,75027.0
nuwls_bandhs,60,2022,ms,we.wcnf,inf
nuwls_bandhs,60,2022,wms,BrazilInstance1.xml.wcnf,130.0
nuwls_bandhs,60,2022,wms,BrazilInstance2.xml.wcnf,207.0
nuwls_bandhs,60,2022,wms,BrazilInstance4.xml.wcnf,inf
nuwls_bandhs,60,2022,wms,BrazilInstance5.xml.wcnf,510.0
nuwls_bandhs,60,2022,wms,BrazilInstance6.xml.wcnf,605.0
nuwls_bandhs,60,2022,wms,BrazilInstance7.xml.wcnf,902.0
nuwls_bandhs,60,2022,wms,FinlandSecondarySchool.xml.wcnf,inf
nuwls_bandhs,60,2022,wms,ItalyInstance4.xml.wcnf,10909.0
nuwls_bandhs,60,2022,wms,MinWidthCB_mitdbsample_200_64_1k_10s_2t_12.wcnf,58210.0
nuwls_bandhs,60,2022,wms,MinWidthCB_mitdbsample_200_64_1k_10s_3t_12.wcnf,56200.0
nuwls_bandhs,60,2022,wms,MinWidthCB_mitdbsample_300_26_1k_3s_2t_5.wcnf,30975.0
nuwls_bandhs,60,2022,wms,MinWidthCB_mitdbsample_300_26_1k_6s_1t_8.wcnf,31525.0
nuwls_bandhs,60,2022,wms,MinWidthCB_mitdbsample_300_64_1k_3s_1t_5.wcnf,79650.0
nuwls_bandhs,60,2022,wms,MinWidthCB_mitdbsample_300_64_1k_6s_1t_8.wcnf,77050.0
nuwls_bandhs,60,2022,wms,MinWidthCB_power_1000_24_1k_20s_2t_22.wcnf,81249.0
nuwls_bandhs,60,2022,wms,MinWidthCB_power_600_24_1k_6s_1t_8.wcnf,84655.0
nuwls_bandhs,60,2022,wms,Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,281287884.0
nuwls_bandhs,60,2022,wms,Rounded_BTWBNSL_Housing_TWBound_2.wcnf,349493576.0
nuwls_bandhs,60,2022,wms,Rounded_BTWBNSL_Voting_TWBound_4.wcnf,468711923.0
nuwls_bandhs,60,2022,wms,Rounded_BTWBNSL_Water_1000_1_2.scores_TWBound_4.wcnf,1331005183.0
nuwls_bandhs,60,2022,wms,Rounded_BTWBNSL_adult15N_TWBound_2.wcnf,35684975204.0
nuwls_bandhs,60,2022,wms,Rounded_BTWBNSL_hailfinder_10000_1_3.scores_TWBound_4.wcnf,59030131093.0
nuwls_bandhs,60,2022,wms,Rounded_BTWBNSL_insurance_1000_1_3.scores_TWBound_2.wcnf,1430651633.0
nuwls_bandhs,60,2022,wms,Rounded_BTWBNSL_insurance_1000_1_3.scores_TWBound_3.wcnf,1429100424.0
nuwls_bandhs,60,2022,wms,Rounded_BTWBNSL_insurance_1000_1_3.scores_TWBound_4.wcnf,1440688932.0
nuwls_bandhs,60,2022,wms,Rounded_BTWBNSL_insurance_100_1_3.scores_TWBound_2.wcnf,175380780.0
nuwls_bandhs,60,2022,wms,Rounded_CorrelationClustering_Ecoli_BINARY_N240_D0.200.wcnf,18443217.0
nuwls_bandhs,60,2022,wms,Rounded_CorrelationClustering_Ionosphere_BINARY_N200_D0.200.wcnf,4790587.0
nuwls_bandhs,60,2022,wms,Rounded_CorrelationClustering_Ionosphere_BINARY_N280_D0.200.wcnf,7619555.0
nuwls_bandhs,60,2022,wms,Rounded_CorrelationClustering_Protein2_BINARY_N380.wcnf,39248102.0
nuwls_bandhs,60,2022,wms,Rounded_CorrelationClustering_Protein2_BINARY_N400.wcnf,41745067.0
nuwls_bandhs,60,2022,wms,Rounded_CorrelationClustering_Protein4_UNARY_N230.wcnf,7916648.0
nuwls_bandhs,60,2022,wms,SwitchingActivityMaximization_OpenRISC1200_100.wcnf,inf
nuwls_bandhs,60,2022,wms,SwitchingActivityMaximization_OpenRISC1200_150.wcnf,inf
nuwls_bandhs,60,2022,wms,Rounded_CorrelationClustering_Protein4_UNARY_N250.wcnf,18579078.0
nuwls_bandhs,60,2022,wms,SwitchingActivityMaximization_OpenRISC1200_200.wcnf,inf
nuwls_bandhs,60,2022,wms,SwitchingActivityMaximization_OpenRISC1200_66.wcnf,inf
nuwls_bandhs,60,2022,wms,SwitchingActivityMaximization_OpenRISC1200_70.wcnf,inf
nuwls_bandhs,60,2022,wms,SwitchingActivityMaximization_OpenRISC1200_74.wcnf,inf
nuwls_bandhs,60,2022,wms,SwitchingActivityMaximization_OpenRISC1200_80.wcnf,inf
nuwls_bandhs,60,2022,wms,SwitchingActivityMaximization_OpenRISC1200_90.wcnf,inf
nuwls_bandhs,60,2022,wms,af-synthesis_stb_50_100_3.wcnf,108.0
nuwls_bandhs,60,2022,wms,af-synthesis_stb_50_120_3.wcnf,103.0
nuwls_bandhs,60,2022,wms,af-synthesis_stb_50_140_1.wcnf,127.0
nuwls_bandhs,60,2022,wms,af-synthesis_stb_50_140_8.wcnf,114.0
nuwls_bandhs,60,2022,wms,af-synthesis_stb_50_180_1.wcnf,134.0
nuwls_bandhs,60,2022,wms,af-synthesis_stb_50_160_5.wcnf,114.0
nuwls_bandhs,60,2022,wms,af-synthesis_stb_50_200_4.wcnf,109.0
nuwls_bandhs,60,2022,wms,af-synthesis_stb_50_200_6.wcnf,114.0
nuwls_bandhs,60,2022,wms,af-synthesis_stb_50_200_5.wcnf,106.0
nuwls_bandhs,60,2022,wms,af-synthesis_stb_50_20_8.wcnf,124.0
nuwls_bandhs,60,2022,wms,af-synthesis_stb_50_40_8.wcnf,123.0
nuwls_bandhs,60,2022,wms,af-synthesis_stb_50_60_3.wcnf,121.0
nuwls_bandhs,60,2022,wms,af-synthesis_stb_50_80_7.wcnf,115.0
nuwls_bandhs,60,2022,wms,af-synthesis_stb_50_80_8.wcnf,119.0
nuwls_bandhs,60,2022,wms,ann.formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2.wcnf,214.0
nuwls_bandhs,60,2022,wms,ann.formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4.wcnf,360.0
nuwls_bandhs,60,2022,wms,ann.formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_4.wcnf,396.0
nuwls_bandhs,60,2022,wms,aus.formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_4.wcnf,351.0
nuwls_bandhs,60,2022,wms,aus.formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_3.wcnf,294.0
nuwls_bandhs,60,2022,wms,aus.formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4.wcnf,416.0
nuwls_bandhs,60,2022,wms,aus.formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_5.wcnf,557.0
nuwls_bandhs,60,2022,wms,aus.formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_6.wcnf,579.0
nuwls_bandhs,60,2022,wms,bf2030fvslack.wcnf,inf
nuwls_bandhs,60,2022,wms,bn-human-BNU_1_0025865_session_1-bg.wcnf,inf
nuwls_bandhs,60,2022,wms,bnn_mnist_0_label7_adversarial_norm_inf_totalizer.wcnf,inf
nuwls_bandhs,60,2022,wms,bnn_mnist_11_label6_adversarial_norm_inf_totalizer.wcnf,inf
nuwls_bandhs,60,2022,wms,bnn_mnist_17_label7_adversarial_norm_inf_totalizer.wcnf,inf
nuwls_bandhs,60,2022,wms,bnn_mnist_1_label2_adversarial_norm_inf_totalizer.wcnf,inf
nuwls_bandhs,60,2022,wms,bnn_mnist_back_image_12_label6_adversarial_norm_inf_totalizer.wcnf,inf
nuwls_bandhs,60,2022,wms,bnn_mnist_back_image_3_label6_adversarial_norm_inf_totalizer.wcnf,inf
nuwls_bandhs,60,2022,wms,bnn_mnist_back_image_32_label3_adversarial_norm_inf_totalizer.wcnf,inf
nuwls_bandhs,60,2022,wms,bnn_mnist_back_image_14_label9_adversarial_norm_inf_totalizer.wcnf,inf
nuwls_bandhs,60,2022,wms,bnn_mnist_back_image_9_label1_adversarial_norm_inf_totalizer.wcnf,inf
nuwls_bandhs,60,2022,wms,bnn_mnist_back_image_5_label2_adversarial_norm_inf_totalizer.wcnf,inf
nuwls_bandhs,60,2022,wms,car.formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2.wcnf,334.0
nuwls_bandhs,60,2022,wms,causal_Statlog_7_752.wcnf,1055538.0
nuwls_bandhs,60,2022,wms,causal_Heart_10_212.wcnf,5166113.0
nuwls_bandhs,60,2022,wms,comp05.wcnf,633.0
nuwls_bandhs,60,2022,wms,causal_insurance_9_100.wcnf,4707228.0
nuwls_bandhs,60,2022,wms,bnn_mnist_rot_1_label0_adversarial_norm_inf_totalizer.wcnf,inf
nuwls_bandhs,60,2022,wms,comp15.wcnf,157.0
nuwls_bandhs,60,2022,wms,bnn_mnist_rot_15_label8_adversarial_norm_inf_totalizer.wcnf,inf
nuwls_bandhs,60,2022,wms,channel-500x100x100-b050.wcnf,inf
nuwls_bandhs,60,2022,wms,dim.MANN_a81.clq.wcnf,1995.0
nuwls_bandhs,60,2022,wms,dds4.wcnf,inf
nuwls_bandhs,60,2022,wms,delaunay_n24.wcnf,inf
nuwls_bandhs,60,2022,wms,dim.brock800_3.clq.wcnf,1079.0
nuwls_bandhs,60,2022,wms,dim.hamming10-4.clq.wcnf,1683.0
nuwls_bandhs,60,2022,wms,dim.johnson8-4-4.clq.wcnf,4154.0
nuwls_bandhs,60,2022,wms,dim.san400_0.7_3.clq.wcnf,1201.0
nuwls_bandhs,60,2022,wms,dim.san400_0.9_1.clq.wcnf,1604.0
nuwls_bandhs,60,2022,wms,dir.1403.wcsp.dir.wcnf,459248.0
nuwls_bandhs,60,2022,wms,hea.formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4.wcnf,146.0
nuwls_bandhs,60,2022,wms,hea.formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5.wcnf,192.0
nuwls_bandhs,60,2022,wms,hea.formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_5.wcnf,180.0
nuwls_bandhs,60,2022,wms,downcast-pmd.wcnf,inf
nuwls_bandhs,60,2022,wms,downcast-hsqldb.wcnf,inf
nuwls_bandhs,60,2022,wms,hea.formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_4.wcnf,127.0
nuwls_bandhs,60,2022,wms,instance10.wcnf,6346.0
nuwls_bandhs,60,2022,wms,instance11.wcnf,3770.0
nuwls_bandhs,60,2022,wms,instance2.wcnf,836.0
nuwls_bandhs,60,2022,wms,instance12.wcnf,7761.0
nuwls_bandhs,60,2022,wms,hugebubbles-00020.wcnf,inf
nuwls_bandhs,60,2022,wms,instance3.wcnf,1026.0
nuwls_bandhs,60,2022,wms,inf-road-usa.wcnf,inf
nuwls_bandhs,60,2022,wms,instance4.wcnf,1833.0
nuwls_bandhs,60,2022,wms,instance5.wcnf,1402.0
nuwls_bandhs,60,2022,wms,instance6.wcnf,2301.0
nuwls_bandhs,60,2022,wms,instance7.wcnf,1350.0
nuwls_bandhs,60,2022,wms,instance8.wcnf,3772.0
nuwls_bandhs,60,2022,wms,instance9.wcnf,2567.0
nuwls_bandhs,60,2022,wms,limits-10-10_data-1_inst-044_30m.sm-extracted.wcnf,inf
nuwls_bandhs,60,2022,wms,lisbon-wedding-1-17.wcnf,inf
nuwls_bandhs,60,2022,wms,limits-10-10_data-2_inst-030_30m.sm-extracted.wcnf,inf
nuwls_bandhs,60,2022,wms,lisbon-wedding-1-19.wcnf,inf
nuwls_bandhs,60,2022,wms,lisbon-wedding-10-18.wcnf,463.0
nuwls_bandhs,60,2022,wms,lisbon-wedding-10-19.wcnf,464.0
nuwls_bandhs,60,2022,wms,lisbon-wedding-3-18.wcnf,inf
nuwls_bandhs,60,2022,wms,lisbon-wedding-5-19.wcnf,1532.0
nuwls_bandhs,60,2022,wms,lisbon-wedding-7-19.wcnf,508.0
nuwls_bandhs,60,2022,wms,lisbon-wedding-8-18.wcnf,446.0
nuwls_bandhs,60,2022,wms,lisbon-wedding-8-19.wcnf,552.0
nuwls_bandhs,60,2022,wms,log.1401.wcsp.log.wcnf,459106.0
nuwls_bandhs,60,2022,wms,log.1405.wcsp.log.wcnf,459424.0
nuwls_bandhs,60,2022,wms,log.28.wcsp.log.wcnf,270105.0
nuwls_bandhs,60,2022,wms,mul.role_smallcomp_multiple_0.9_7.wcnf,458998.0
nuwls_bandhs,60,2022,wms,mul.role_domino_multiple_1.0_4.wcnf,230610.0
nuwls_bandhs,60,2022,wms,mul.role_domino_multiple_0.8_5.wcnf,187431.0
nuwls_bandhs,60,2022,wms,mul.role_university_multiple_0.1_0.wcnf,68249.0
nuwls_bandhs,60,2022,wms,power-distribution_12_8.wcnf,216.0
nuwls_bandhs,60,2022,wms,pa-2.wcnf,inf
nuwls_bandhs,60,2022,wms,polysite-hsqldb.wcnf,inf
nuwls_bandhs,60,2022,wms,polysite-pmd.wcnf,inf
nuwls_bandhs,60,2022,wms,polysite-xalan.wcnf,inf
nuwls_bandhs,60,2022,wms,pa-3.wcnf,inf
nuwls_bandhs,60,2022,wms,power-distribution_2_8.wcnf,10.0
nuwls_bandhs,60,2022,wms,pri.formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_6.wcnf,344.0
nuwls_bandhs,60,2022,wms,pri.formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_3.wcnf,148.0
nuwls_bandhs,60,2022,wms,ram_k3_n14.ra1.wcnf,3025.0
nuwls_bandhs,60,2022,wms,ram_k3_n16.ra1.wcnf,7271.0
nuwls_bandhs,60,2022,wms,ram_k3_n17.ra1.wcnf,10372.0
nuwls_bandhs,60,2022,wms,r11.wcnf,inf
nuwls_bandhs,60,2022,wms,ram_k4_n20.ra1.wcnf,3531.0
nuwls_bandhs,60,2022,wms,ran-scp.scpnrg3_weighted.wcnf,168.0
